ID_Envio,Operador_Logistico,Tipo_Paquete,Tipo_Vehiculo,Modo_Envio,Zona,Clima,Distancia_Km,Peso_Kg,Tiempo_Real_Hs,Tiempo_Esperado_Hs,Con_Demora,Estado_Envio,Calificacion,Costo_Envio,Desvio_Hs
11780.0,Delhivery,Frágil,Motocicleta,Estándar,Norte,Frío,168.2,18.77,3.0,24.0,No,Entregado,3,897.31,-21.0
11781.0,Blue dart,Electrónica,Motocicleta,48 hs,Centro,Calor,252.1,29.72,7.0,16.0,No,Entregado,5,1349.66,-9.0
11782.0,Ecom express,Electrónica,Motocicleta,Expreso,Oeste,Calor,208.5,44.49,8.0,6.0,Si,Demorado,3,1225.97,2.0
11784.0,Shadowfax,Documentación,Furgoneta,Estándar,Oeste,Despejado,297.1,16.84,6.0,24.0,No,Entregado,5,1541.02,-18.0
11785.0,Ekart,Electrónica,Motocicleta,48 hs,Este,Tormenta,82.5,2.66,7.0,16.0,No,Entregado,4,420.48,-9.0
11786.0,Fedex,Indumentaria,Motocicleta,Mismo día,Sur,Neblina,195.6,47.27,8.0,8.0,Si,Fallido,1,1219.81,0.0
11787.0,Fedex,Documentación,Motocicleta,Expreso,Centro,Frío,222.4,34.6,8.0,6.0,Si,Demorado,2,1265.8,2.0
11788.0,Amazon logistics,Autopartes,Motocicleta,Mismo día,Este,Tormenta,16.4,15.63,7.0,8.0,No,Entregado,3,228.89,-1.0
11789.0,Fedex,Frágil,Motocicleta,48 hs,Sur,Frío,153.2,45.59,4.0,16.0,No,Entregado,4,902.77,-12.0
11791.0,Xpressbees,Autopartes,Camión,Estándar,Norte,Lluvia,141.1,19.59,8.0,24.0,No,Entregado,5,764.27,-16.0
11792.0,Xpressbees,Frágil,Motocicleta,Mismo día,Centro,Tormenta,125.2,0.82,8.0,8.0,Si,Demorado,2,728.46,0.0
11793.0,Ekart,Documentación,Motocicleta,48 hs,Oeste,Frío,165.2,8.62,6.0,16.0,No,Entregado,4,851.86,-10.0
11794.0,Blue dart,Muebles,Motocicleta,48 hs,Sur,Despejado,33.3,45.47,2.0,16.0,No,Entregado,3,302.91,-14.0
11795.0,Blue dart,Autopartes,Motocicleta,Estándar,Sur,Despejado,23.2,1.56,0.0,24.0,No,Entregado,5,120.68,-24.0
11796.0,Amazon logistics,Muebles,Motocicleta,Expreso,Centro,Calor,4.2,42.33,1.0,2.0,No,Entregado,4,197.99,-1.0
11798.0,Fedex,Autopartes,Furgoneta,48 hs,Oeste,Lluvia,138.7,9.65,6.0,16.0,No,Entregado,4,722.45,-10.0
11799.0,Ecom express,Farmacia,Motocicleta,Expreso,Norte,Tormenta,283.8,45.62,14.0,7.0,Si,Demorado,2,1605.86,7.0
11801.0,Blue dart,Frágil,Motocicleta,48 hs,Este,Calor,114.8,2.21,5.0,16.0,No,Entregado,5,580.63,-11.0
11802.0,Amazon logistics,Cosmética,Furgoneta,Estándar,Oeste,Despejado,290.9,42.05,7.0,24.0,No,Entregado,3,1580.65,-17.0
11805.0,Xpressbees,Electrónica,Furgoneta,48 hs,Norte,Lluvia,156.2,13.87,8.0,16.0,No,Entregado,5,822.61,-8.0
11806.0,Blue dart,Electrónica,Furgoneta,48 hs,Este,Calor,112.6,49.52,3.0,16.0,No,Entregado,3,711.98,-13.0
11807.0,Amazon logistics,Autopartes,Furgoneta,Estándar,Sur,Neblina,159.6,23.9,6.0,24.0,No,Entregado,4,869.7,-18.0
11808.0,Amazon logistics,Electrónica,Motocicleta,Mismo día,Este,Frío,3.6,12.51,1.0,8.0,No,Entregado,4,151.03,-7.0
11809.0,Amazon logistics,Frágil,Furgoneta,Expreso,Centro,Calor,203.0,3.85,7.0,6.0,Si,Demorado,3,1076.55,1.0
11810.0,Fedex,Indumentaria,Camión,48 hs,Norte,Calor,83.2,0.91,4.0,16.0,No,Entregado,5,418.73,-12.0
11811.0,Ekart,Muebles,Camión,Estándar,Este,Tormenta,93.0,14.05,8.0,24.0,No,Entregado,4,507.15,-16.0
11812.0,Amazon logistics,Cosmética,Motocicleta,Expreso,Centro,Calor,273.7,29.06,9.0,7.0,Si,Demorado,3,1505.68,2.0
11813.0,Shadowfax,Autopartes,Motocicleta,Estándar,Centro,Despejado,266.1,27.17,8.0,24.0,No,Entregado,4,1412.01,-16.0
11815.0,Blue dart,Autopartes,Furgoneta,Expreso,Oeste,Neblina,113.6,4.09,7.0,4.0,Si,Demorado,2,630.27,3.0
11816.0,Shadowfax,Muebles,Motocicleta,Estándar,Este,Despejado,237.2,10.67,5.0,24.0,No,Entregado,5,1218.01,-19.0
11817.0,Shadowfax,Frágil,Camión,Mismo día,Este,Calor,219.2,28.44,6.0,8.0,No,Entregado,4,1281.32,-2.0
11818.0,Ekart,Electrónica,Furgoneta,Mismo día,Norte,Tormenta,42.2,1.18,4.0,8.0,No,Entregado,5,314.54,-4.0
11819.0,Xpressbees,Documentación,Motocicleta,Mismo día,Centro,Lluvia,120.5,7.05,8.0,8.0,Si,Demorado,2,723.65,0.0
11820.0,Blue dart,Farmacia,Furgoneta,48 hs,Este,Despejado,150.0,38.69,5.0,16.0,No,Entregado,5,866.07,-11.0
11821.0,Xpressbees,Cosmética,Furgoneta,48 hs,Centro,Frío,142.3,1.43,3.0,16.0,No,Entregado,3,715.79,-13.0
11822.0,Ecom express,Frágil,Camión,Expreso,Sur,Tormenta,31.7,27.91,6.0,2.0,Si,Demorado,3,292.23,4.0
11824.0,Delhivery,Farmacia,Furgoneta,Mismo día,Sur,Despejado,191.3,31.87,7.0,8.0,No,Entregado,4,1152.11,-1.0
11825.0,Fedex,Farmacia,Furgoneta,48 hs,Oeste,Frío,235.5,34.68,4.0,16.0,No,Entregado,3,1281.54,-12.0
11826.0,Fedex,Autopartes,Motocicleta,Mismo día,Este,Despejado,181.8,6.78,4.0,8.0,No,Entregado,4,1029.34,-4.0
11827.0,Fedex,Indumentaria,Motocicleta,Estándar,Oeste,Frío,14.3,2.68,0.0,24.0,No,Entregado,4,95.6674,-24.0
11828.0,Ekart,Electrónica,Motocicleta,48 hs,Sur,Tormenta,74.0,27.51,5.0,16.0,No,Entregado,4,452.53,-11.0
11829.0,Shadowfax,Farmacia,Motocicleta,Mismo día,Sur,Frío,161.1,39.66,4.0,8.0,No,Entregado,5,1024.48,-4.0
11830.0,Ekart,Electrónica,Furgoneta,Expreso,Oeste,Frío,125.2,39.27,3.0,4.0,No,Entregado,5,793.81,-1.0
11831.0,Shadowfax,Indumentaria,Motocicleta,Expreso,Este,Frío,183.8,3.3,6.0,5.0,Si,Demorado,2,978.9,1.0
11832.0,Shadowfax,Muebles,Furgoneta,Mismo día,Sur,Calor,22.3,0.69,2.0,8.0,No,Entregado,4,213.57,-6.0
11833.0,Shadowfax,Documentación,Motocicleta,48 hs,Sur,Despejado,93.0,5.7,2.0,16.0,No,Entregado,3,482.1,-14.0
11834.0,Amazon logistics,Documentación,Furgoneta,Estándar,Sur,Calor,65.9,48.9,4.0,24.0,No,Entregado,4,476.2,-20.0
11836.0,Xpressbees,Cosmética,Furgoneta,Estándar,Oeste,Calor,37.8,4.33,1.0,24.0,No,Entregado,4,201.99,-23.0
11838.0,Amazon logistics,Frágil,Furgoneta,Estándar,Oeste,Neblina,255.0,47.45,9.0,24.0,No,Entregado,4,1417.35,-15.0
11839.0,Ekart,Indumentaria,Furgoneta,Estándar,Norte,Lluvia,212.3,16.91,12.0,24.0,No,Entregado,5,1112.23,-12.0
11840.0,Ekart,Electrónica,Furgoneta,Expreso,Este,Calor,133.9,16.89,6.0,4.0,Si,Demorado,2,770.17,2.0
11841.0,Fedex,Indumentaria,Camión,48 hs,Este,Lluvia,151.2,47.34,6.0,16.0,No,Entregado,4,898.02,-10.0
11842.0,Fedex,Autopartes,Furgoneta,Mismo día,Centro,Neblina,5.5,33.72,2.0,8.0,No,Entregado,5,228.66,-6.0
11843.0,Xpressbees,Documentación,Furgoneta,Estándar,Oeste,Calor,244.4,3.05,7.0,24.0,No,Entregado,5,1231.15,-17.0
11844.0,Delhivery,Electrónica,Motocicleta,Estándar,Sur,Frío,95.7,27.39,3.0,24.0,No,Entregado,5,560.67,-21.0
11845.0,Blue dart,Documentación,Motocicleta,48 hs,Sur,Calor,75.3,5.41,3.0,16.0,No,Entregado,3,392.73,-13.0
11846.0,Xpressbees,Cosmética,Furgoneta,Estándar,Oeste,Calor,96.7,41.26,4.0,24.0,No,Entregado,4,607.28,-20.0
11849.0,Ekart,Electrónica,Furgoneta,Mismo día,Centro,Frío,18.3,40.88,3.0,8.0,No,Entregado,4,314.14,-5.0
11850.0,Shadowfax,Cosmética,Motocicleta,48 hs,Sur,Neblina,142.8,10.5,7.0,16.0,No,Entregado,4,745.5,-9.0
11851.0,Fedex,Indumentaria,Furgoneta,48 hs,Este,Lluvia,197.4,29.8,9.0,16.0,No,Entregado,5,1076.4,-7.0
11852.0,Blue dart,Electrónica,Motocicleta,Estándar,Este,Tormenta,16.1,13.13,5.0,24.0,No,Entregado,4,119.89,-19.0
11853.0,Fedex,Cosmética,Camión,Mismo día,Este,Frío,158.0,8.56,4.0,8.0,No,Entregado,5,915.68,-4.0
11854.0,Amazon logistics,Autopartes,Motocicleta,Expreso,Norte,Neblina,122.2,3.32,5.0,4.0,Si,Demorado,3,670.96,1.0
11855.0,Xpressbees,Farmacia,Motocicleta,48 hs,Sur,Neblina,217.9,49.48,7.0,16.0,No,Entregado,4,1237.94,-9.0
11856.0,Amazon logistics,Autopartes,Camión,48 hs,Sur,Despejado,265.7,6.07,9.0,16.0,No,Entregado,3,1346.71,-7.0
11858.0,Amazon logistics,Muebles,Furgoneta,48 hs,Sur,Tormenta,81.3,34.76,5.0,16.0,No,Entregado,4,510.78,-11.0
11860.0,Delhivery,Muebles,Motocicleta,Mismo día,Oeste,Tormenta,286.9,20.19,14.0,8.0,Si,Fallido,1,1595.07,6.0
11861.0,Blue dart,Autopartes,Motocicleta,Estándar,Sur,Neblina,285.7,20.84,8.0,24.0,No,Entregado,3,1491.02,-16.0
11862.0,Ecom express,Farmacia,Furgoneta,Expreso,Sur,Despejado,297.1,18.12,11.0,7.0,Si,Demorado,3,1598.86,4.0
11863.0,Shadowfax,Electrónica,Furgoneta,Estándar,Este,Tormenta,255.1,4.83,10.0,24.0,No,Entregado,5,1289.99,-14.0
11864.0,Ekart,Farmacia,Furgoneta,Estándar,Norte,Neblina,36.3,1.92,3.0,24.0,No,Entregado,4,187.26,-21.0
11866.0,Ekart,Muebles,Camión,Estándar,Norte,Calor,50.4,24.29,1.0,24.0,No,Entregado,4,324.87,-23.0
11867.0,Shadowfax,Farmacia,Furgoneta,Mismo día,Norte,Lluvia,153.4,7.32,10.0,8.0,Si,Demorado,2,888.96,2.0
11868.0,Ekart,Farmacia,Camión,48 hs,Oeste,Lluvia,172.1,27.12,7.0,16.0,No,Entregado,4,941.86,-9.0
11869.0,Delhivery,Frágil,Camión,Estándar,Norte,Lluvia,188.3,6.57,8.0,24.0,No,Entregado,4,961.21,-16.0
11870.0,Ekart,Frágil,Furgoneta,Expreso,Norte,Frío,38.3,15.72,2.0,2.0,No,Entregado,5,288.66,0.0
11871.0,Ekart,Autopartes,Motocicleta,Expreso,Norte,Neblina,228.7,13.29,9.0,6.0,Si,Demorado,2,1233.37,3.0
11872.0,Fedex,Farmacia,Camión,Expreso,Oeste,Tormenta,22.0,27.47,6.0,2.0,Si,Demorado,2,242.41,4.0
11873.0,Delhivery,Documentación,Motocicleta,48 hs,Sur,Calor,287.5,35.43,11.0,16.0,No,Entregado,5,1543.79,-5.0
11874.0,Ekart,Indumentaria,Motocicleta,Estándar,Sur,Neblina,155.3,12.54,11.0,24.0,No,Entregado,5,814.12,-13.0
11875.0,Shadowfax,Frágil,Motocicleta,Mismo día,Oeste,Lluvia,98.3,8.96,8.0,8.0,Si,Demorado,2,618.38,0.0
11876.0,Dhl,Autopartes,Motocicleta,Expreso,Sur,Frío,60.2,1.14,3.0,3.0,No,Entregado,4,354.42,0.0
11877.0,Shadowfax,Electrónica,Furgoneta,Expreso,Centro,Tormenta,277.3,8.78,12.0,7.0,Si,Demorado,2,1462.84,5.0
11878.0,Shadowfax,Indumentaria,Camión,Expreso,Centro,Tormenta,214.6,40.03,12.0,6.0,Si,Fallido,1,1243.09,6.0
11879.0,Ecom express,Cosmética,Furgoneta,Mismo día,Centro,Lluvia,167.3,42.71,10.0,8.0,Si,Demorado,3,1064.63,2.0
11880.0,Amazon logistics,Indumentaria,Motocicleta,Expreso,Oeste,Frío,217.2,42.34,6.0,6.0,Si,Demorado,2,1263.02,0.0
11881.0,Ekart,Electrónica,Motocicleta,Mismo día,Sur,Lluvia,259.5,25.9,13.0,8.0,Si,Demorado,2,1475.2,5.0
11882.0,Xpressbees,Autopartes,Camión,Estándar,Oeste,Frío,142.0,31.72,3.0,24.0,No,Entregado,3,805.16,-21.0
11883.0,Shadowfax,Electrónica,Motocicleta,Expreso,Oeste,Tormenta,288.6,19.21,9.0,7.0,Si,Demorado,3,1550.63,2.0
11884.0,Shadowfax,Indumentaria,Furgoneta,Expreso,Centro,Neblina,69.6,35.1,3.0,3.0,Si,Demorado,2,503.3,0.0
11885.0,Amazon logistics,Autopartes,Camión,Estándar,Norte,Calor,235.1,49.05,5.0,24.0,No,Entregado,5,1322.65,-19.0
11886.0,Blue dart,Electrónica,Furgoneta,Estándar,Centro,Neblina,191.0,15.06,10.0,24.0,No,Entregado,5,1000.18,-14.0
11887.0,Dhl,Frágil,Motocicleta,Estándar,Centro,Calor,297.1,6.94,10.0,24.0,No,Entregado,3,1520.32,-14.0
11888.0,Amazon logistics,Farmacia,Motocicleta,Mismo día,Centro,Frío,256.2,26.98,7.0,8.0,No,Entregado,4,1461.94,-1.0
11889.0,Ecom express,Muebles,Camión,48 hs,Sur,Despejado,296.4,7.87,9.0,16.0,No,Entregado,5,1505.61,-7.0
11890.0,Delhivery,Frágil,Furgoneta,Mismo día,Norte,Despejado,208.5,48.75,4.0,8.0,No,Entregado,4,1288.75,-4.0
11891.0,Fedex,Electrónica,Motocicleta,48 hs,Oeste,Despejado,172.9,37.68,4.0,16.0,No,Entregado,5,977.54,-12.0
11892.0,Ekart,Electrónica,Motocicleta,Mismo día,Norte,Neblina,134.4,25.69,6.0,8.0,No,Entregado,4,849.07,-2.0
11893.0,Blue dart,Indumentaria,Motocicleta,Estándar,Norte,Tormenta,129.4,33.98,5.0,24.0,No,Entregado,5,748.94,-19.0
11894.0,Delhivery,Muebles,Camión,Estándar,Centro,Tormenta,215.2,16.86,11.0,24.0,No,Entregado,5,1126.58,-13.0
11895.0,Fedex,Autopartes,Furgoneta,48 hs,Centro,Lluvia,46.6,35.9,3.0,16.0,No,Entregado,4,340.7,-13.0
11896.0,Xpressbees,Electrónica,Motocicleta,Mismo día,Este,Calor,81.6,17.17,4.0,8.0,No,Entregado,3,559.51,-4.0
11899.0,Xpressbees,Indumentaria,Motocicleta,48 hs,Oeste,Neblina,6.5,30.96,2.0,16.0,No,Entregado,4,125.38,-14.0
11901.0,Ecom express,Indumentaria,Motocicleta,48 hs,Oeste,Frío,257.1,2.04,7.0,16.0,No,Entregado,3,1291.62,-9.0
11902.0,Dhl,Indumentaria,Motocicleta,Estándar,Oeste,Calor,153.4,12.91,3.0,24.0,No,Entregado,5,805.73,-21.0
11903.0,Ekart,Muebles,Motocicleta,Expreso,Oeste,Tormenta,121.8,26.57,11.0,4.0,Si,Demorado,3,738.71,7.0
11904.0,Fedex,Autopartes,Furgoneta,48 hs,Este,Tormenta,12.2,7.66,7.0,16.0,No,Entregado,5,95.6674,-9.0
11906.0,Fedex,Farmacia,Furgoneta,Expreso,Norte,Despejado,201.3,14.98,7.0,6.0,Si,Demorado,2,1101.44,1.0
11907.0,Amazon logistics,Cosmética,Motocicleta,48 hs,Norte,Neblina,39.5,5.92,5.0,16.0,No,Entregado,5,215.26,-11.0
11908.0,Delhivery,Frágil,Furgoneta,Expreso,Norte,Lluvia,198.2,15.52,10.0,5.0,Si,Demorado,3,1087.56,5.0
11909.0,Fedex,Frágil,Motocicleta,48 hs,Oeste,Calor,286.2,9.33,8.0,16.0,No,Entregado,4,1458.99,-8.0
11910.0,Dhl,Autopartes,Motocicleta,Estándar,Sur,Neblina,165.1,40.21,4.0,24.0,No,Entregado,5,946.13,-20.0
11911.0,Blue dart,Frágil,Camión,48 hs,Oeste,Frío,68.2,15.83,3.0,16.0,No,Entregado,4,388.49,-13.0
11912.0,Shadowfax,Autopartes,Motocicleta,Mismo día,Centro,Tormenta,231.5,43.32,8.0,8.0,Si,Demorado,3,1387.46,0.0
11913.0,Amazon logistics,Autopartes,Motocicleta,Estándar,Oeste,Calor,45.7,35.12,1.0,24.0,No,Entregado,5,333.86,-23.0
11914.0,Fedex,Cosmética,Motocicleta,Expreso,Este,Calor,60.6,49.23,2.0,3.0,No,Entregado,4,500.69,-1.0
11915.0,Delhivery,Muebles,Furgoneta,48 hs,Norte,Lluvia,223.3,46.62,12.0,16.0,No,Entregado,4,1256.36,-4.0
11916.0,Delhivery,Documentación,Camión,Mismo día,Centro,Tormenta,261.0,39.73,13.0,8.0,Si,Demorado,2,1524.19,5.0
11917.0,Dhl,Farmacia,Camión,Estándar,Sur,Frío,93.7,37.91,3.0,24.0,No,Entregado,5,582.23,-21.0
11918.0,Xpressbees,Frágil,Camión,Estándar,Este,Frío,166.3,32.69,5.0,24.0,No,Entregado,5,929.57,-19.0
11919.0,Ekart,Cosmética,Furgoneta,Expreso,Oeste,Lluvia,169.3,6.24,10.0,5.0,Si,Demorado,2,915.22,5.0
11920.0,Ekart,Muebles,Motocicleta,Expreso,Centro,Calor,222.3,48.52,6.0,6.0,Si,Demorado,2,1307.06,0.0
11921.0,Amazon logistics,Electrónica,Motocicleta,Mismo día,Este,Despejado,51.2,6.89,3.0,8.0,No,Entregado,5,376.67,-5.0
11922.0,Delhivery,Documentación,Motocicleta,Mismo día,Centro,Despejado,25.1,33.61,1.0,8.0,No,Entregado,4,326.33,-7.0
11923.0,Delhivery,Farmacia,Motocicleta,Expreso,Oeste,Neblina,219.9,7.32,7.0,6.0,Si,Demorado,2,1171.46,1.0
11925.0,Ecom express,Muebles,Motocicleta,Estándar,Sur,Lluvia,286.8,34.95,8.0,24.0,No,Entregado,5,1538.85,-16.0
11926.0,Fedex,Documentación,Camión,Estándar,Este,Lluvia,247.0,25.85,10.0,24.0,No,Entregado,4,1312.55,-14.0
11927.0,Blue dart,Electrónica,Motocicleta,48 hs,Oeste,Calor,276.7,33.54,9.0,16.0,No,Entregado,4,1484.12,-7.0
11928.0,Ekart,Muebles,Camión,48 hs,Oeste,Lluvia,72.4,40.54,5.0,16.0,No,Entregado,5,483.62,-11.0
11929.0,Ecom express,Muebles,Camión,48 hs,Oeste,Despejado,9.3,4.57,1.0,16.0,No,Entregado,4,95.6674,-15.0
11930.0,Xpressbees,Frágil,Motocicleta,48 hs,Norte,Tormenta,55.2,42.96,8.0,16.0,No,Entregado,5,404.88,-8.0
11931.0,Ekart,Indumentaria,Motocicleta,Estándar,Este,Tormenta,182.3,4.18,9.0,24.0,No,Entregado,3,924.04,-15.0
11932.0,Ekart,Muebles,Motocicleta,Expreso,Norte,Tormenta,158.6,45.04,10.0,5.0,Si,Fallido,2,978.12,5.0
11933.0,Delhivery,Frágil,Furgoneta,Mismo día,Norte,Tormenta,289.6,33.05,12.0,8.0,Si,Demorado,2,1632.7206,4.0
11934.0,Xpressbees,Documentación,Motocicleta,Mismo día,Oeste,Frío,31.8,24.33,3.0,8.0,No,Entregado,5,331.99,-5.0
11935.0,Blue dart,Documentación,Motocicleta,48 hs,Centro,Frío,65.4,23.27,3.0,16.0,No,Entregado,5,396.81,-13.0
11936.0,Ekart,Electrónica,Motocicleta,Expreso,Centro,Tormenta,6.0,1.22,5.0,2.0,Si,Demorado,3,95.6674,3.0
11937.0,Dhl,Farmacia,Motocicleta,Estándar,Centro,Tormenta,74.8,19.18,7.0,24.0,No,Entregado,4,431.54,-17.0
11938.0,Shadowfax,Frágil,Furgoneta,Mismo día,Sur,Tormenta,121.3,5.73,6.0,8.0,No,Entregado,5,723.69,-2.0
11939.0,Shadowfax,Muebles,Furgoneta,Mismo día,Norte,Neblina,111.5,31.21,6.0,8.0,No,Entregado,5,751.13,-2.0
11941.0,Ekart,Cosmética,Furgoneta,Estándar,Este,Tormenta,174.1,47.36,9.0,24.0,No,Entregado,5,1012.58,-15.0
11944.0,Delhivery,Cosmética,Motocicleta,Expreso,Sur,Lluvia,120.4,11.54,4.0,4.0,Si,Demorado,2,686.62,0.0
11945.0,Xpressbees,Documentación,Motocicleta,Expreso,Centro,Tormenta,278.6,34.51,11.0,7.0,Si,Demorado,2,1546.53,4.0
11946.0,Fedex,Frágil,Furgoneta,Estándar,Centro,Neblina,274.5,13.03,10.0,24.0,No,Entregado,4,1411.59,-14.0
11947.0,Fedex,Documentación,Motocicleta,Estándar,Oeste,Frío,62.1,8.58,3.0,24.0,No,Entregado,4,336.24,-21.0
11948.0,Ecom express,Muebles,Camión,Mismo día,Norte,Tormenta,55.9,25.55,5.0,8.0,No,Entregado,4,456.15,-3.0
11949.0,Blue dart,Documentación,Motocicleta,Expreso,Este,Neblina,197.6,25.4,8.0,5.0,Si,Demorado,3,1114.2,3.0
11950.0,Ecom express,Farmacia,Motocicleta,Mismo día,Sur,Frío,267.6,47.03,12.0,8.0,Si,Demorado,3,1579.09,4.0
11952.0,Blue dart,Documentación,Camión,Mismo día,Norte,Lluvia,176.9,19.94,6.0,8.0,No,Entregado,5,1044.32,-2.0
11953.0,Xpressbees,Cosmética,Motocicleta,48 hs,Sur,Lluvia,181.2,32.04,7.0,16.0,No,Entregado,4,1002.12,-9.0
11954.0,Xpressbees,Autopartes,Motocicleta,Estándar,Norte,Calor,196.8,5.02,7.0,24.0,No,Entregado,4,999.06,-17.0
11955.0,Dhl,Electrónica,Motocicleta,Estándar,Norte,Calor,272.5,45.57,10.0,24.0,No,Entregado,4,1499.21,-14.0
11956.0,Dhl,Farmacia,Motocicleta,Expreso,Sur,Calor,194.7,14.97,5.0,5.0,No,Entregado,5,1068.41,0.0
11957.0,Amazon logistics,Cosmética,Furgoneta,Estándar,Este,Frío,38.2,10.71,3.0,24.0,No,Entregado,4,223.13,-21.0
11958.0,Blue dart,Cosmética,Furgoneta,Mismo día,Oeste,Despejado,276.1,22.72,8.0,8.0,Si,Demorado,2,1548.66,0.0
11959.0,Delhivery,Indumentaria,Furgoneta,Expreso,Centro,Lluvia,123.5,26.94,9.0,4.0,Si,Fallido,2,748.32,5.0
11960.0,Shadowfax,Indumentaria,Furgoneta,Estándar,Sur,Neblina,3.6,32.43,2.0,24.0,No,Entregado,3,113.79,-22.0
11961.0,Ecom express,Muebles,Furgoneta,Estándar,Oeste,Lluvia,180.8,34.23,10.0,24.0,No,Entregado,5,1006.69,-14.0
11962.0,Fedex,Farmacia,Motocicleta,48 hs,Centro,Despejado,262.9,16.8,11.0,16.0,No,Entregado,5,1364.9,-5.0
11963.0,Blue dart,Documentación,Furgoneta,Expreso,Oeste,Lluvia,192.8,31.63,12.0,5.0,Si,Demorado,2,1108.89,7.0
11965.0,Ekart,Muebles,Furgoneta,Estándar,Sur,Frío,158.6,38.48,7.0,24.0,No,Entregado,4,908.44,-17.0
11966.0,Amazon logistics,Muebles,Camión,48 hs,Este,Despejado,229.7,24.61,4.0,16.0,No,Entregado,4,1222.33,-12.0
11967.0,Shadowfax,Muebles,Furgoneta,Mismo día,Centro,Lluvia,131.3,8.99,5.0,8.0,No,Entregado,5,783.47,-3.0
11968.0,Dhl,Cosmética,Motocicleta,Expreso,Oeste,Lluvia,68.5,10.96,5.0,3.0,Si,Demorado,3,425.38,2.0
11969.0,Shadowfax,Autopartes,Motocicleta,48 hs,Este,Calor,285.3,42.87,7.0,16.0,No,Entregado,4,1555.11,-9.0
11970.0,Xpressbees,Frágil,Motocicleta,Expreso,Norte,Calor,17.9,48.68,2.0,2.0,Si,Demorado,2,285.54,0.0
11971.0,Xpressbees,Electrónica,Furgoneta,48 hs,Oeste,Frío,15.1,42.61,3.0,16.0,No,Entregado,5,203.33,-13.0
11973.0,Shadowfax,Electrónica,Camión,Expreso,Este,Frío,95.1,1.36,2.0,3.0,No,Entregado,4,529.58,-1.0
11974.0,Delhivery,Frágil,Camión,Mismo día,Norte,Neblina,274.6,2.15,8.0,8.0,Si,Demorado,2,1479.45,0.0
11975.0,Dhl,Farmacia,Motocicleta,48 hs,Este,Calor,243.3,24.96,7.0,16.0,No,Entregado,5,1291.38,-9.0
11976.0,Dhl,Indumentaria,Camión,Estándar,Centro,Tormenta,145.0,24.52,7.0,24.0,No,Entregado,4,798.56,-17.0
11977.0,Fedex,Frágil,Furgoneta,Expreso,Centro,Neblina,142.5,45.64,4.0,4.0,No,Entregado,5,899.42,0.0
11978.0,Ecom express,Farmacia,Furgoneta,48 hs,Este,Lluvia,244.3,16.48,8.0,16.0,No,Entregado,4,1270.94,-8.0
11979.0,Ecom express,Electrónica,Motocicleta,Estándar,Centro,Despejado,227.8,17.35,10.0,24.0,No,Entregado,5,1191.05,-14.0
11980.0,Fedex,Indumentaria,Motocicleta,Expreso,Norte,Lluvia,190.0,19.5,8.0,5.0,Si,Demorado,2,1058.5,3.0
11981.0,Shadowfax,Frágil,Camión,48 hs,Norte,Lluvia,205.0,26.9,6.0,16.0,No,Entregado,5,1105.7,-10.0
11982.0,Delhivery,Documentación,Furgoneta,Mismo día,Oeste,Tormenta,269.4,22.55,10.0,8.0,Si,Fallido,1,1514.65,2.0
11983.0,Fedex,Muebles,Furgoneta,Expreso,Centro,Calor,27.4,39.95,3.0,2.0,Si,Demorado,3,306.85,1.0
11984.0,Xpressbees,Autopartes,Motocicleta,Estándar,Norte,Calor,61.8,19.93,2.0,24.0,No,Entregado,4,368.79,-22.0
11985.0,Xpressbees,Documentación,Furgoneta,Estándar,Norte,Calor,96.3,47.5,2.0,24.0,No,Entregado,4,624.0,-22.0
11986.0,Ecom express,Electrónica,Furgoneta,48 hs,Centro,Neblina,111.2,12.9,7.0,16.0,No,Entregado,5,594.7,-9.0
11987.0,Fedex,Electrónica,Motocicleta,Mismo día,Centro,Lluvia,38.8,26.72,8.0,8.0,Si,Demorado,3,374.16,0.0
11988.0,Ecom express,Autopartes,Furgoneta,48 hs,Este,Neblina,195.6,21.64,7.0,16.0,No,Entregado,5,1042.92,-9.0
11989.0,Ecom express,Farmacia,Furgoneta,Estándar,Norte,Neblina,124.8,7.19,7.0,24.0,No,Entregado,5,645.57,-17.0
11990.0,Shadowfax,Documentación,Motocicleta,Expreso,Sur,Frío,73.7,49.03,2.0,3.0,No,Entregado,4,565.59,-1.0
11991.0,Delhivery,Electrónica,Camión,Estándar,Oeste,Tormenta,257.5,35.44,11.0,24.0,No,Entregado,4,1393.82,-13.0
11992.0,Dhl,Cosmética,Furgoneta,Estándar,Sur,Calor,161.0,23.17,3.0,24.0,No,Entregado,4,874.51,-21.0
11993.0,Xpressbees,Electrónica,Motocicleta,Estándar,Sur,Lluvia,96.4,8.5,4.0,24.0,No,Entregado,3,507.5,-20.0
11994.0,Shadowfax,Electrónica,Motocicleta,Mismo día,Este,Lluvia,248.3,43.84,11.0,8.0,Si,Demorado,3,1473.02,3.0
11995.0,Ecom express,Farmacia,Motocicleta,Estándar,Este,Frío,142.5,18.1,4.0,24.0,No,Entregado,4,766.8,-20.0
11996.0,Amazon logistics,Farmacia,Furgoneta,Estándar,Oeste,Calor,126.3,15.76,5.0,24.0,No,Entregado,4,678.78,-19.0
11997.0,Delhivery,Farmacia,Furgoneta,48 hs,Este,Despejado,216.3,1.03,5.0,16.0,No,Entregado,5,1084.59,-11.0
